tweet,userid
"@CNNIndonesia Bahlul coba kamu harus berjiwa besar,klo buruh demo kamu wajib penuhi tuntutannya, jangan kabur kaya si nganu.😐😐",1200543387293601793
@CNNIndonesia 💩💩💩 biar perusahaan dan buruh bangkrut bareng ya? Bis tu minta disubsidi pemerintah? Bis tu pemerintah ngutang lagi?,76534326
"Kecewa Penetapan UMK Banten, Buruh Tangerang Ancam Mogok Kerja - https://t.co/d6vhyP6enD https://t.co/ajKuSHK38R #UMKTangerang https://t.co/hVIshMoLHy",2911375412
"Trus demo buruh dan mahasiswa kmrn gmn tuh, bahkan Gubernur Anies turun juga, apa krn muatan Politik jd di kasih ijin gtu ya  @DivHumas_Polri , https://t.co/HSgrwJuqMk",2292086562
"Headlinenya kok 😌😌😌 Bapaknya coba yg berjiwa besar, sodaqohin gajinya ke buruh-buruh https://t.co/qGdn3GG2gR",202850519
"@zarazettirazr @CNNIndonesia Sama, 
Cuma bisa doa tulus, anak2 bahlul jadi buruh upah rendah 7 turunan",1324756218280173574
Bapak...soal ini buruh ga usah diajarin. https://t.co/tsFHe8Nnvp,2993204930
Sebanyak 3.035 buruh pabrik rokok di Cirebon jadi penerima BLT yang berasal dari dana bagi hasil cukai hasil tembakau (DBHCHT). #publisherstory https://t.co/NbptQliR38,1290532406793928705
Suara-Suara Buruh soal UU Cipta Kerja yang Tak Dipedulikan Jokowi - https://t.co/jggUatc3Z5 https://t.co/5f7c8WU0Xg https://t.co/3m9I7mpnJP,1448918343747096595
Usulan kenaikan UMK lima persen karena melihat kondisi nyata https://t.co/hL3QtkXKuI,22126902
@CNNIndonesia Orang yang sama yang nyuruh buruh bergaji kecil untuk berjiwa besar.,60339908
"Demo buruh besar²an di Sidoarjo-Surabaya bikin geleng² kepala. Suamiku juga buruh tapi kalau sampai ikut demo pasti tak srampang ndase.
Terlalu banyak tuntutan di jaman semua orang lagi sama² susahnya. Bersyukurlah masih diberi kerjaan lancar waktu puncak pandemi.",337641343
@linggafjr @jawafess Tidak sia-sia demo buruh itu.,256377591
"Menurutnya, saat ini banyak pengusaha lagi sulit menjalankan bisnisnya. https://t.co/QAHY2Agm7t",759692754985242625
"SBMR Kecewa UMK 2022 Naik Tipis – #Madiun #MadiunInfo #InformasiMadiun #beritamadiun #MadiunNews #kabarMadiun #peristiwamadiun #umk #upah #buruh #upahminimumkota #gubernurjatim #KotaMadiun #MadiunKota #madiunistimewa #madiunstory #madiunpeople #jatim

https://t.co/Jp77w4CcM2",558457020
Buruh disuruh berjiwa besar sedang uangnya di rampok penyelenggara ..... https://t.co/8jh6b2lGw6,1388001267780243460
"@trendingtopiq Yg kemarin aku liat demo buruh garut di ig, posternya bikin senyum2 pak topik hehhe",635806570
"@ezash Udah paling bener jadi buruh pabrik di cikarang atau karawang, yang manufacturing kendaraan bermotor.
Lemburan dapet duit, kerjanya ga setress.",490126025
Buruh tuntut pemerintah batalkan aturan turunan UU Ciptaker https://t.co/iNKcyq5Fv3,1226102794551095297
"Udah desember lagi rasanya cepet bnget mau tahun ajaran baru:) kadang suka mikir 'aku bisa ngga ya kuliah tahun depan'sementara aku belum punya kerjaan yg tetap masih buruh yang sanasini, aku itu lulusan tahun 2021 waktu itu aku excited bnget milih jurusan, belajar rajin supaya",1186816464616976385
"Ora sido sambat, mbiyen jaman iseh SD aku jaluk sangu, aku jaluk duwek gawe bayar semester direwangi buruh macul direwangi golek utangan ning tonggo""
Wongtuaku wae kuat, mosok anak e sombat sambat""...",1339189544260829185
@KompasTV politbiro sudah beri perintah berarti. buruh yg minggu lalu demo dipatung kuda aman saja,916024088182669312
Dulu di fast food kerja sampe subuh jg ga ada lemburan. Buruh fnb perbudakannya jg sangat mengenaskan. Jam kerja syukur² bisa 8 jam dan dibayar lembur. https://t.co/Z7DOxgukqR,1076769598001754112
"Ditambah lg skrg ada mesin penanam padi, semakin sedikitlah kebutuhan buruh tani. Lapangan pekerjaan menjadi buruh tani semakin menyempit. Mereka hanya mengandalkan ternak sapi buat memenuhi kebutuhan.

Digilas oleh kemajuan jaman sepertinya kalimat yg tepat buat nasib mereka.",227568895
"@RYahyaBY1 @SengTakor @Haftar20 @Dennysiregar7 Bener, kemaren demo buruh di Bandung juga tuntutannya tetep Jokowi Mundur 🤦‍♂️.",134400213
"Ribuan buruh perusahaan suka cadang asal Jerman, Bosch mengecam rencana perusahaan melakukan PHK terhadap lebih dari 1.000 pekerjanya. https://t.co/2d3lW4Pkf6",135795460
@CNNIndonesia Buruh teriak tanda tak makan Lil,85986264
@CNNIndonesia Keputusan yg bijaksana skl bu. Rakyat byk yg susah krn PHK dampak covid 19. Lha kok buruh sm yg katanya wakil2 rakyat malah nuntut naik upahlah. Dana bamsoet ga mau dipotonglah. BANSOS &amp; BLT YANG HARUS DIPENTINGIN WOIIII !!!!!!!!!!!!!,1364578444512661511
"Demonstrasi Buruh Tidak Mendapat Simpati Masyarakat
https://t.co/a6fSVjCuG2
Ayo Disiplin Prokes",1403721743122898948
"Kecewa Penetapan UMK Tangsel Selatan, SPSI: Gubernur Tak Akomodasi Usulan Buruh https://t.co/pGnbHKYeBu",927636572
"@CNNIndonesia Ketika buruh yg memnta kesejahteraan nya klian menolak,semntra kalau kalian yg gaji nya,tunjangannya di kurangi untuk kepntingan rakyat mskin klian marah tidk terima. Gaji buruh ad yg 2jt an itu udh klian blg tinggi. Gaji klian sampi puluhan tapi tdk ada ngapa2in utk negeri ini?",1410538056990400513
@e100ss Terkadang pengusaha mencari buruh murah selain untuk menekan biaya produksi tetapi juga tidak mau keuntungan perusahaan menjadi turun. https://t.co/u75ogfu755,77940434
"@tvOneNews Ya Ndak boleh gitu analoginya nanti diketawain, lha wong beberapa hari buruh demo saja ,polisinya woles. Dah kalau bener ngadain dijagain saja, sama2 anak bangsa, Peace.....",231327294
"Kecewa Penetapan UMK Tangsel, SPSI: Gubernur Tak Mengakomodir Usulan Buruh |  https://t.co/3k7S47koH7 via @tangerangnews",89905836
"@CNNIndonesia @dodisanjaya Buruh Ajak Bahlil dan kawan2 Berjiwa Besar tak harus gaji besar,tunjangan2 gk jelas wkwkwkww",459907868
"UMK Sukoharjo Dibawah KHL, Buruh Kecewa

https://t.co/q7LrvNQEFZ",202559038
@detikcom titik tghnya dari sudut pandang buruh dong om.. upah tetap. tp biaya hidup naik..,296075438
@CNNIndonesia Buruh china wajib tuntut upah tinggi😁,1137784480301690885
"buruh tahun 2000: ""naikkan UMK!""
buruh tahun 2019: ""naikkan UMK!""
buruh tahun 2021: ""naikkan UMK!""
______
buruh pendidikan honorer : ""ha?""",2877310968
"Produksi Rokok Terus Turun, Petani dan Buruh Terkena Dampak https://t.co/wWLiTgzl91 #dampakdialamipetani",1110071306320400384
opinion jelek begini sebenernya mengindikasikan hal lain: buruh yang berserikat lebih melek politik drpd pekerja middle class ngehe https://t.co/mbNHGCpqf6,325418946
@missufe Awal Desember gk buruh sihh makji tapi lagi mengiri sama temen² aku yg ikut PO album Jewel😭😂btw makji beli album NCT 2021 Jewel cover jaemin gk tahun ini ?,1417851649574400000
"Buruh Bangunan asal Gunung Mas Ini Nyambi Jual Sabu

https://t.co/yXhaTchbi9",207854679
"@CNNIndonesia Anda klo ngomong pakai otak dikit, buruh ga akan nuntut upah tinggi klo bahan pokok dan biaya kehidupan lainnya murah
Coba ada yang bikin aturan potong gaji masal Penjabat pemerintah dan anggota dewan pasti anda dan penjabat lainnya juga protes",821417703407656960
@MPR  minta naik gaji kaya Anggota buruh. https://t.co/bMhvjgGbkP,1454453458367488003
"Demonstrasi Buruh Tidak Mendapat Simpati Masyarakat  Ayo Disiplin Prokes
https://t.co/LLylkbGyPK",1363140190240268291
Buruh Sawit Tega Cabuli Anak Majikan yang Masih di Bawah Umur https://t.co/nJzQngZAcr https://t.co/jATWrwIIzw,829635294584377345
"Kami adalah buruh yang bekerja di perusahaan-perusahaan asal Negeri Jepang, yang di langgar hak-haknya dan sudah mengirimkan aduan ke kedubes Jepang namun sampai saat ini belum ada jawaban ataupun tanggapan, terkesan diacuhkan. https://t.co/AVUav6kLcV",1307287721212174337
"Pita Cukai Rokok mau di naikkan terus ,
Gaji buruh di tekan terus .

Sehat...??

#Rokok
#CukaiRokok",995735244
"UMK Naik Tipis, Buruh di Wonogiri Harapkan ada Subsidi Sembako https://t.co/kshAKYCeV6",2392460208
"Para buruh mengancam akan menggelar aksi mogok kerja secara nasional, apabila pemerintah tidak merevisi kenaikan UMP 2022. Seperti apa respon dari pihak pemerintah?
 
Temukan jawabannya di @_SATUMEJA #SatuMejaTheForum malam ini pkl 20.00 WIB!
 
Streaming: https://t.co/rUTSoY7Gv2 https://t.co/tN7y35aMql",71436318
"@CNNIndonesia Ini orang enak banget kalo ngomong, lebih belain pengusaha yg hidupnya udah kaya dan mewah ketimbang buruh.",2777551608
"Pasca Putusan MK, Buruh Tetap Tegas Tolak Keras UU Ciptaker

https://t.co/8QWA7O4xEi https://t.co/L2fdQcJE7q",248592394
"Bahlul.... coba gajimu kasihkn ke buruh .... orang kecol suruh prihatin... smntr pjbtnya gajinya selangit, pandemi mlh pada tambah kaya.... https://t.co/NAoGxMQaXQ",1146970531180060672
"@fatbny itu buruh semua, manajer tidak masuk",356682306
"#BHNasional Dakwaan penggunaan buruh paksa menyebabkan syarikat elektronik di UK menamatkan kontrak dengan syarikat tempatan itu.

https://t.co/XNYIdioip4",63070483
"Upah Disahkan Tadi Malam, Buruh Jawa Barat Menjerit https://t.co/0lkkJ1l32d https://t.co/2Lvsv4Y9Uc",815071346073796608
Aksi Simpati Anies Lesehan dengan Buruh Dinilai Politis https://t.co/VaYyEP4bYr,723923599686426625
"Front Nasional Perjuangan Buruh Indonesia, mengucapkan selamat melaksakan Rapat Pimpinan Nasional, semoga Prima mampu menemukan Jalan terbaik demi terwujudnya masyarakat yang adil dan makmur.

#RapimnasPRIMA https://t.co/2ZoYeBswGv",1365573373376389121
@tempodotco Emang pekerja ama buruh apa bedanya?,82378323
Kalangan pekerja dan buruh yang tergabung dalam Solidaritas Perjuangan Buruh Indonesia (SPBI) tegas menolak keputusan pemerintah daerah soal upah minimum kota/kabupaten (UMK) di Jawa Timur yang berlaku tahun 2022. #TempoNasional https://t.co/2KWCOI6gdy,18129942
"Bila alasan larangan karena melanggar proses, apakah aksi demo buruh yg ramai belakangan ini kalian telah terapkan sanksi kepada mereka...???

Malu lah kalian

#AksiSuperDamai212",67321005
"Buruh Tetap Terjepit, Meski MK Putuskan UU Cipta Kerja Inkonstitusional https://t.co/Vx2GWmfeKH",723923599686426625
"buka lowongan kerja diatas UMP byk banget yg daftar padahal yg dibutuhin cm satu orang, masih byk orang yg minat bekerja

ya, krn saya jg masih nyambi jd buruh jd tau gmn rasanya

Mencoba berpikir dari dua sisi, sebagai pengusaha dan buruh

meng-gaji dan di-gaji",152960676
"Ini daftar UMK di 38 daerah di Jatim. Pekerja menyatakan keberatan dengan penetapan upah minimum itu. #Nusantara #AdadiKompas 

https://t.co/A82mrimVaA",255866913
"@Resty442_ Apakah pak pulisi sudah mentersangkakan para buruh yg sudah melakukan aksi massa beberapa hari ini....?? Malu sama rakyat,",67321005
"""Pdkng jenderal kardus n jenderal baper kampret ngak malu bahas hutang lah sang jenderal sj byk hutang pribadi kengr kok ngak pd ngaca sih ya pdkngnya duh tolol banget bahkan ktnya karyawannya sj blm digaji kok mlh mau mensejahterakan buruh ktnya ngakak guling2 

#Jokowi2Periode",1027424202041655296
@mkini_bm Buruh oi buruk punya undang undang buruh .. .,1457208075971035137
"Desak UMP Dibatalkan, Buruh Gelar Demo di Istana https://t.co/gZIput1fFp",723923599686426625
"Honor yang diterima tiap bulan oleh buruh kelas putih itu juga karena perjuangan dari buruh kerah biru yang setiap 1 Mei Demo di jalan.

Belum lagi legacy aksi buruh untuk jatah kerja 8 jam per hari yang dinikmati oleh kita semua.

Seharusnya sejarah ini jadi pengetahuan dasar. https://t.co/YGu1OHUPhW",158284124
"Apakah GURU HONORER juga bisa melakukan demo seperti yang dlakukan para buruh? 
Kerja serius gaji bercanda",1057263589948440576
"Pdkng jenderal kardus n jenderal baper kampret ngak malu bahas hutang lah sang jenderal sj byk hutang pribadi kengr kok ngak pd ngaca sih ya pdkngnya duh tolol banget bahkan ktnya karyawannya sj blm digaji kok mlh mau mensejahterakan buruh ktnya ngakak guling2 
#Jokowi2Periode",1025278791730380805
"Ridwan Kamil Pakai PP 36, Buruh: Tunggu Tanggal Mainnya! https://t.co/Vd2RIfzILY #RidwanKamil #KangEmil",1246028336343572480
@ridwankamil Kmana aja pa saat buruh minta knaikan upah..ingat pa  sblump bpa mejabat .minta 2 suara dari rakyat...jji npa manis...ingat pa pasti tuahan akan blas smuaya,1466008992853934087
"LOMBA ORASI UNJUK RASA 2021 PIALA KAPOLRI DI POLDA KEPRI 

Diikuti 5 Tim (dari buruh, Mahasiswa dan LSM) yang dilaksanakan di Dataran Engkau Putri, Kota Batam. Senin (1/12/2021).

.
.
. 

@DivHumas_Polri

#HumasPoldaKepri #Multimediapoldakepri #Lawancovid19
#Polripresisi https://t.co/WBw5jyPt2Z",4787460974
"@Mdy_Asmara1701 @aniesbaswedan Kalian para buruh hanya di manfaatkan ketuamu, anies yang koplak mau pemerintah pusat yang disalahin  kadrun2",1346736530493116417
@gigomash_ Jgn la panggil org mcm kau panggil ayah kau kat rumah...ni cerita bila kau ada pekerja...suka or x memde ni la berlaku..agak2 nape org xletak je gaji minima 1 juta? Kan senang..pergi la pejabat buruh baru paham..jgn main tiktok je pandai,3559132526
Keenam berita tersebut terpantau paling banyak diakses oleh pembaca kanal ekonomi dan bisnis https://t.co/ZEdgB8P171. Berikut ringkasan dari kelima berita tersebut. #TempoBisnis https://t.co/I00oYfgg82,18129942
"Aksi super damai.Damai utk umat muslim ? Benar,damai utk umat muslim,tapi menggentarkan nyali para kelompok komunis.Dgn segala cara,aksi 212 hrs dibendung dihadang.Knp gentar?Jika alasan prokes,kan bisa diatur.Aksi buruh kok boleh? Diskriminasi? Memang!
Kamu mau apa?? https://t.co/ZhZVqPBFt7",3278482676
"@CNNIndonesia Aksi TIPU TIPU Gaberner bukan 1.2.3.4x ratusan bahkan. semoga para buruh dan spsi setiap unit kerja pintar dan bijak dlm mengambil putusan. 

inget banyak contoh si Gaberner ini kerjanya gimana.",1259187626889711616
"Lu Waras apa blm minum obat?!. Kbutuhan hidup makin tinghi, harga"" sembako mulau merangkak naik. Giliran wacana dan hatapan buruh tuk tubtut kenaikan upah aja lu songgong. Lu waras apa telat minum OBAT??? https://t.co/VTGe7lVyOw",1108171869981540352
"dia gaji besar,tunjangan juga lumayan 
lah buruh, gaji segitu aja masih di persoalkan, sedangkan biaya hidup semakin meningkat, jadi pejabat ko gak ada keberpihakan sama rakyat kecil, seneng nya mendukung para cukong aseng https://t.co/tcKvne1bK3",1380132139664961547
"@Smorzzande Buruh tiap demo juga diserang terus. Jd sebab macet lah. Rewel lah. Tapi mereka cuman fokus sama goal yg mereka perjuangkan. 

Kalo lembek sama ejekan orang yaudah terima aja itu gaji 400rb per bulan.",472857347
"@CNNIndonesia Buruh ngajak Bahlil berjiwa besar
Gajinya disumbangkan saja buat kesejahteraan buruh",1383750727575605257
"Fenomena kaya gini ini hampir sama ama fenomena buruh pabrik standar gaji UMK tapi beli motor keren, disisi lain buruh pabrik B*MN yg udah terkenal di seantero Gresik (noh yg seragamnya oranye 🙃) cuma pake motor biasa, tapi pada punya rumah 😂 sampe ada namanye perumahan khusus",124132641
Misi kapitalisme berhasil saat sesama buruh saling menyalahkan perkara demo kenaikan gaji 👍,74110963
"@arifyudiarta Amin karo solawati sek, iseh buruh lo aku angkat junjung selang :(( https://t.co/3UlLWwrEkO",295509960
"Kalau cukai rokok naik ketinggian ekonomi bakal terganggu, juga upaya pemerintah memulihkan ekonomi akibat pandemi @jokowi @KemenkeuRI @PerekonomianRI

https://t.co/eiot8UAdWB",1263765315155922945
"Demo buruh udah 3 hari, hari ini dapet kabar kalo pager gedung sate mau dirobohin. Capek.",1402304621335355399
@CNNIndonesia Biar buruh China aja yang bergajih tinggi,181175965
"Yg seharusnya berjiwa besar tak ambil upah tinggi yaitu Pejabat dan anggota DPR
bukan Buruh yg harus berjiwa besar karna beban Hidup dan kebutuhan Hidup semakin tinggi,itu jg di sebabkan oleh pemerintah yg menaikkan Harga dasar kebutuhan pokok ditambah lg pajak
Bisa mikir ga seh https://t.co/ygyuLOgbad",1536671850
"ngomong enak banget....bpk ngga rasa,kehidupan skrg semakin susah.harga barang semua pada naik..wajar klu buruh nuntut...heran.... https://t.co/RRM2XgbRNO",944551919514615809
"Serikat uruh Perkebunan Jember Tuntut Direksinya Turun Jabatan. Buruh nilai direksi tidak pahami kerja di perkebunan.

https://t.co/TFGDpRDgyW",388190238
"@brigittasiw Warisan budaya feodal masih kuat, semua orang butuh hasil kerja buruh, tapi buruh hidup sengsara dianggap wajar karena memang “kodrat” nya seperti itu, seperti ini lah kalau kesadaran kelas (class awareness) masih minim di masyarakat. Emg ni negara butuh revolusi budaya",238111852
"Aksi Anies Baswedan yang meminta Menaker meninjau ulang formula UMP dinilai oleh sejumlah pengamat sebagai aksi politis belaka. Namun, menurut mereka sikap Anies tetap perlu didukung demi upah buruh yang lebih layak. https://t.co/cGa0wKLvBM #Analisis #CNNIndonesia https://t.co/T6236YSOC4",17128975
"@jokowi Setau saya da petani da juga buruh tani, petani pemilik sawah, buruh tani yg menanam, orang tua saya petani dan menyuruh penduduk sekitar untuk menanam benih padi, memanen saat musim panen, dikampung mayoritas buruh tani. Kalau dikampung saya pake mesin ini kira² gmna ya??",1351083614197444611
"@CNNIndonesia Coba tanya siapa yang besarin konglomerat mulai jaman orde baru.
Pabrik bisa produksi karena joint buruh n mesin. Produksi berlimpah untung berlimpah. Buruh busung lapar. Pengusaha obesitas.tapi same gendut. Trus besar hati seperti apa yang kau inginkan bahlil..si sopir angkot.",1439850987292794885
@YusufWi70781128 @e100ss Nek aku sih jujur mending pengusaha pindah tempat yg dirasa aman dan membuka buku baru. Buku yg lama akan diadakan PHK massal akibat tuntutan buruh yg dirasa mengganggu aktifitas kerja bukan kluyuran dijalan dg membawa bendera.🙏🏼🙏🏼🙏🏼,1364325070697492481
"diskusi sm ayah ttg tuntutan buruh mengenai kenaikan umr surabaya raya mo nyentuh 4,4 (gilak emg;-;)dan aku blg klo jogja cmn 1,7 dan doi gapercaya:”",1422803708
"@CNNIndonesia Mmg hrs berjiwa besar ,klau pemerintah bisa kendalikan biaya hidup dan kesejahteraan buruh bos",3142636177
"@IchaVarma kalo gitu starteginya gini, kerja jadi buruh pabrik dgn kajian sekian. uangnya dikumpulin utk modal bisnis",2415919532
@RezaWirananto Opo sing tak khawatir kan pas jaman kuliah iko Mas... Sing untung upah buruh naik iku ya pedagang nasi dekat pabrik... Hhehe,237695247
"Tuntut Kenaikan Upah, Buruh Unjuk Rasa di Kantor Disnakertrans Jateng

Selengkapnya: https://t.co/O8DfXxF32n

#video #news #rmoljateng #jateng #infojateng #jawatengah #klikRMOL #upah #buruh #buruhjateng #jateng #demo #infokejadian #infokejadiansemarang https://t.co/OQ2Eb6frHZ",950627851140710401
"Tolak UMK 2022, Buruh Bandung Bakal Gugat Ridwan Kamil ke MA dan PTUN https://t.co/t2W43Z66GC",47596019
@e100ss Wahai buruh puaskah dg demomu...?? Wahai pengusaha kobarkan semangatmu bila perlu pindahlah ke tempat dimana kamu merasa aman dan membuka buku baru.,1364325070697492481
"Perjuangan Buruh di Karawang khususnya yang telah dilakukan kemarin mesti terbentur di meja kekuasaan yang lebih tinggi yaitu tingkat Provinsi yang takut dengan kebijakan pemerintah pusat. Tapi, perjuangan belum selesai dan harapan masih ada di depan kita.",869284500
Terima kasih kepada Gubernur Jawa Barat RIDWAN KAMIL atas ketegasan sikap politiknya yang bertentangan dengan kaum BURUH Jawa Barat yang merupakan rakyatnya sendiri yang bertahan sampai tengah malam di Depan Gedung Sate. https://t.co/2EPZxXd8oY,869284500
"Andaikata, seumpamanya, misalkan Buruh Indonesia tidak berjiwa besar; @CNNIndonesia  tidak akan luput memberitakan invasi Tenaga kerja asing😅😂🤣😷🇲🇨😭🕐

Bahlil Ajak Buruh Berjiwa Besar Tak Tuntut Upah Tinggi https://t.co/OK5KfsGeM7",1131953939656585222
"Dari sekalian tubir hari ini paling kaget tubir demo buruh terus muncul argumen kayak “buruh demo kok naik KLX” sama “buruh demo kok mau skincare mahal”,

Sempet ngira ini LINE tahun 2017. Ternyata masih banyak yang pake ya pikiran semacam itu.",861254530670837760
"@TofaTofa_id Kemarin demo buruh, demo mahasiswa, demo Pemuda Pancasila .. gam ngomong gitu",1454363395998687232
"25 Daerah dengan Upah Buruh 2021 Paling Rendah di Pulau Jawa

Klik untuk baca: https://t.co/4niAodjYyH",34579926
"sudahlah, nggk.prl maksakan diri krn sikon msh pandemi cari ""inovasi"" model berekspresi yg tetep ekspresif masive efektif.
Disisi lain, kesan diskriminatif emang ""terasa"" krn demo buruh boleh",67902112
"Peringkat 10 Provinsi dengan Gaji Buruh Terendah Nasional

Klik untuk baca: https://t.co/eeTtjoZ4VJ",34579926
@CNNIndonesia Semvak basah...pejabat makin tolol...coba samain gaji pejabat tolol sama buruh mari kita sama2 berjiwa besar,1249964985523924992
"@novrahayu @e100ss SOLUSInya .. PECAT SEGERA BURUH BIADAB yg minta kenikan UMK2022
BANGSAT bener tuh",1338939149903007744
Pemkab Kendal Serahkan BLT Kepada Ribuan Buruh Pabrik Rokok https://t.co/tHKsIB7c2G,1179405297711906816
Gak baik tapi gak buruh juga https://t.co/4kKBJnZhqa,1415925539773116419
"@tvOneNews Demo buruh kok boleh... Holywing, klub klub malam boleh buka",468760676
"Lieur di fadel mah soal duit mah uhhhh 
Coba buruh demo di denge teu? Heunteuuu https://t.co/gLbt8lZo8W",1381055442
Sebenernya emang buruh fire dps ketimbang bronya apho sksbdhdnud sddihh,1332639716882071553
"@e100ss Buruh dan Pengusaha sama sama kecewa dgn keputusan UMK Gubernur, kata buruh kuranh, kata pengusaha kebesaran...piye iki..??!",1452061770672066562
Buruh Ajak Budak Ngelunjak Tuan aka Pegawai Pemerintahan (selain guru dan nakes dan staf golongan lain yang underpaid) Berjiwa Besar Tak Tuntut Tunjangan Tinggi + Mengurangi Tunjangan Tak Penting https://t.co/b94N4PKE0r,1020540770607030272
"@tvOneNews Maren demo buruh gk np""..",627428777
"@Maharan45014694 @e100ss Kepada YTH OWNER / DIREKTUR PERUSAHAAN diseluruh INDONESIA

Segera PECAT TANPA PESANGON , KARYAWAN ANDA yg ikut DEMO NUNTUT kenaikan UMK2022

BURUH BIADAB BANGSAT
gara² DEMO BURUH GENDENG kemarin, pekerjaan saya kemarin amburadul kena macet.

BURUH GOBLOK",1338939149903007744
"@TaliMurko @e100ss Kepada YTH OWNER / DIREKTUR PERUSAHAAN diseluruh INDONESIA

Segera PECAT TANPA PESANGON , KARYAWAN ANDA yg ikut DEMO NUNTUT kenaikan UMK2022

BURUH BIADAB BANGSAT
gara² DEMO BURUH GENDENG kemarin, pekerjaan saya kemarin amburadul kena macet.

BURUH GOBLOK",1338939149903007744
"@IpinPapa @e100ss Kepada YTH OWNER / DIREKTUR PERUSAHAAN diseluruh INDONESIA

Segera PECAT TANPA PESANGON , KARYAWAN ANDA yg ikut DEMO NUNTUT kenaikan UMK2022

BURUH BIADAB BANGSAT
gara² DEMO BURUH GENDENG kemarin, pekerjaan saya kemarin amburadul kena macet.

BURUH GOBLOK",1338939149903007744
"@e100ss Kepada YTH OWNER / DIREKTUR PERUSAHAAN diseluruh INDONESIA

Segera PECAT TANPA PESANGON , KARYAWAN ANDA yg ikut DEMO NUNTUT kenaikan UMK2022

BURUH BIADAB BANGSAT
gara² DEMO BURUH GENDENG kemarin, pekerjaan saya kemarin amburadul kena macet.

BURUH GOBLOK",1338939149903007744
"Buruh sayangkan ada UMK di 5 kabupaten yang tidak naik. Tuban hanya naik Rp6 ribu.

https://t.co/PUdtKo6GOM",388190238
"@e100ss Suatu saat perusahaan akan memberi PHK massal, karena tuntutan penDEMO yg suka menangnya sendiri. Disitulah akan ada tangisan darah akibat ulah demo buruh. Mau dibilang untung ataupun rugi itu urasan perusahaan, suatu saat ya... Ingat pesan moralku ini.",1364325070697492481
"Kekalahan teman2 buruh menghadapi Pengusaha culas yang menggunakan tangan kekuasaan. 

Blak-blakan Said Iqbal, Omnibus Law Jokowi Dipelintir Sekelompok Menteri  https://t.co/ZoCSa5esng",222666127
@CNNIndonesia kita buruh tidak pernah meminta atau menuntut upah yg besar kami hanya meminta upah yg layak..,1391247681784213504
Sebanyak 3.035 buruh pabrik rokok di Cirebon jadi penerima BLT yang berasal dari dana bagi hasil cukai hasil tembakau (DBHCHT). #publisherstory https://t.co/eMlwaTm0sf,759692754985242625
"Kecewa Soal UMK 2022, Buruh Karanganyar: Wis Ora Pantes https://t.co/cSPoLIFpTC https://t.co/E0p9Kn4FpZ",155169715
@TofaTofa_id kalah sama Demo Buruh 🤭,1422558998293671943
"Bapak yang terhormat, anda bisa jamin gak kalau semua kebutuhan hidup rakyat  mulai dari sembako, listrik, bbm, kesehatan serta perumahan, semuanya murah dan terjangkau dengan gaji rendah buruh??? https://t.co/de0j0GZ9Dt",288085457
"@geloraco Tadi aksi papua,kemaren2 aksi demo buruh pada berkumpul berkerumun,nah itu kok  boleh dan dapat ijin,knp 212 gak dpt ijin",1363482109445173248
"@CNNIndonesia Bilang sama org2 di MPR noh Pak…

*Yg pantes kasih himbauan ke buruh cuma pengusaha gurem modelan saya…",208278998
@ilmannurfalah @yosuaDN guru honorer juga termasuk buruh ko . ya cuman ga di jajah perusahaan . walaupun gaji kecil ge bersyukur dinikmati man wkwkw,131770879
@CNNIndonesia @YogaKrisnanda2 Jiwa kami kecil karena kami buruh kecil tidak sesuai speck.,1062413416680157184
"Upah Disahkan Tadi Malam, Buruh Jawa Barat Menjerit https://t.co/MVLhBOuV4G https://t.co/1gKZiaxbRf",715691775260688385
@yarachantique Kasihan sekali mereka dibodohi oleh pimpinan serikat buruh yang hidup di rumah mewah sedangkan mereka cuma dijadikan tukang demo yang hidupnya tetap miskin,847629272076255233
"@lureahc @yosuaDN Beryukur tetep, tapi tetep harus memperjuangkan haknya... Bismillah ketua perserikatan buruh",2579857422
"🤣🤣🤣 Sais Iqbal Politikus Gagal 
Sembunyi dibalik Serikat Buruh
Ngomong kesejahteraan Buruh
Ketuanya lebih sejahtera dibandingkan anggotanya. Apakah itu keadilan buat buruh. Tentu tidak.
Duduk sama rendah berdiri sama tinggi https://t.co/wI1Kkn5R6g",993542730507694081
"Penetapan kenaikan UMP Tahun 2022 sebesar 1,09 persen, memicu penolakan dari para buruh. Akankah pemerintah merevisi kenaikan UMP ini?
 
Temukan jawabannya di @_SATUMEJA #SatuMejaTheForum malam ini pkl 20.00 WIB!
 
Streaming: https://t.co/rUTSoYphmA https://t.co/57OjqW3cfS",71436318
@salpriadi_ Ada bang. Buruh gak naik gaji...huhuhu,569684156
"@Resty442_ Gas poll, mahasiswa dan buruh aja bisa kok kumpul di patung kuda",810483598742601728
"Sesama buruh kok saling menjatuhkan sih, bestie",883360046452588545
"@hnurwahid Artinya pembuat UU dlm hal ini pemerintah dan DPR kualitasnya perlu dipertanyakan, kok kalah sama gugatan seorang buruh dan beberapa pelajar dan mahasiswa yaaa...berarti lebih cocok mereka yg jd anggota DPR",212065120
"ditunggu ajakan aksi mogok buruh + PNS se-nasional, kira2 pemerintahan bisa jalan gak ya..🙄 https://t.co/7JVPEhBhdY",1073752140923826176
